code_muni,name_muni,area_km2
2514008.0,São João do Cariri,613.0315990002921
2514107.0,São João do Tigre,812.1426155014183
2514206.0,São José da Lagoa Tapada,333.44401715242697
2514305.0,São José de Caiana,183.3678175981293
2514404.0,São José de Espinharas,726.4595351884235
2514453.0,São José dos Ramos,100.57855196497081
2514503.0,São José de Piranhas,686.3328404116776
2514552.0,São José de Princesa,157.87593544066937
2514602.0,São José do Bonfim,153.4319363884578
2514651.0,São José do Brejo do Cruz,253.60529224664384
2514701.0,São José do Sabugi,213.38138961114987
2514800.0,São José dos Cordeiros,376.5821204242071
2514909.0,São Mamede,533.7126744702535
2515005.0,São Miguel de Taipu,92.49705533189172
2515104.0,São Sebastião de Lagoa de Roça,46.48424590429298
2515203.0,São Sebastião do Umbuzeiro,464.4051601436753
2515302.0,Sapé,313.93809351345845
2515401.0,São Vicente do Seridó,262.5148931499115
2515500.0,Serra Branca,697.9830394763055
2515609.0,Serra da Raiz,31.7327454645946
2515708.0,Serra Grande,64.30299723636546
2515807.0,Serra Redonda,55.018169289670645
2515906.0,Serraria,64.96730135880536
2515930.0,Sertãozinho,32.45780835862429
2515971.0,Sobrado,61.84241136249896
2516003.0,Solânea,232.99751843039536
2516102.0,Soledade,578.3983383345962
2516151.0,Sossêgo,147.0782493007921
2516201.0,Sousa,728.1635919509466
2516300.0,Sumé,833.3113036277324
2516409.0,Tacima,245.30659447013602
2516508.0,Taperoá,628.3185339890651
2516607.0,Tavares,239.35231041247832
2516706.0,Teixeira,155.62390690274646
2516755.0,Tenório,87.39118431602338
2516805.0,Triunfo,224.6769413298197
2516904.0,Uiraúna,293.11671221234445
2517001.0,Umbuzeiro,185.70661551780972
2517100.0,Várzea,190.92062026239893
2517209.0,Vieirópolis,147.23697061244482
2517407.0,Zabelê,107.28169525174604
2600054.0,Abreu E Lima,126.15093368739132
2600104.0,Afogados da Ingazeira,377.8739698193538
2600203.0,Afrânio,1490.8835633461797
2600302.0,Agrestina,200.29250596993322
2600401.0,Água Preta,531.9250508940268
2600500.0,Águas Belas,885.754435884307
2600609.0,Alagoinha,214.24767391169127
2600708.0,Aliança,272.595424462669
2600807.0,Altinho,450.2441618585478
2600906.0,Amaraji,233.24791801663787
2601003.0,Angelim,118.1965597061281
2601052.0,Araçoiaba,96.61739503053195
2601102.0,Araripina,2038.1886584159524
2601201.0,Arcoverde,343.5445856067161
2601300.0,Barra de Guabiraba,118.3168207869089
2601409.0,Barreiros,233.8327286977394
2601508.0,Belém de Maria,73.06479005640674
2601607.0,Belém do São Francisco,1831.2992546583266
2601706.0,Belo Jardim,647.691461324517
2601805.0,Betânia,1243.6605954898641
2601904.0,Bezerros,492.61788347572326
2602001.0,Bodocó,1623.189149629605
2602100.0,Bom Conselho,792.3351357014046
2602209.0,Bom Jardim,224.00111852035246
2602308.0,Bonito,393.1477592192185
2602407.0,Brejão,159.8367348353371
2602506.0,Brejinho,105.67224258863251
2602605.0,Brejo da Madre de Deus,762.1957717616339
2602704.0,Buenos Aires,93.51312061895375
2602803.0,Buíque,1336.9556224778023
2602902.0,Cabo de Santo Agostinho,445.858780113267
2603009.0,Cabrobó,1658.042681315844
2603108.0,Cachoeirinha,179.40855005922074
2603207.0,Caetés,295.6032078593961
2603306.0,Calçado,122.04564093383532
2603405.0,Calumbi,179.4996508365411
2603454.0,Camaragibe,51.159733480171816
2603504.0,Camocim de São Félix,72.24534282587484
2603603.0,Camutanga,39.025984387639376
2603702.0,Canhotinho,423.77139818699914
2603801.0,Capoeiras,337.27263432408864
2603900.0,Carnaíba,427.10468987236584
2603926.0,Carnaubeira da Penha,1004.6884489602686
2604007.0,Carpina,147.05018235073317
2604106.0,Caruaru,922.3335773083966
2604155.0,Casinhas,116.14202447421383
2604205.0,Catende,209.1119400147622
2604304.0,Cedro,148.86304502511183
2604403.0,Chã de Alegria,49.16375869557331
2604502.0,Chã Grande,84.9208475246482
2604601.0,Condado,89.92789588679673
2604700.0,Correntes,317.6628783611157
2604809.0,Cortês,102.68086199508863
2604908.0,Cumaru,292.2496224015509
2605004.0,Cupira,95.28536992033065
2605103.0,Custódia,1404.198669803381
2605152.0,Dormentes,1539.1450488790713
2605202.0,Escada,342.65620883013685
2605301.0,Exu,1336.8437777016109
2605400.0,Feira Nova,107.61384176644957
2605459.0,Fernando de Noronha,18.645523215650222
2605509.0,Ferreiros,92.56148839100959
2605608.0,Flores,995.6652407665003
2605707.0,Floresta,3605.040613914386
2605806.0,Frei Miguelinho,212.87740409769756
2605905.0,Gameleira,257.5731932013431
2606002.0,Garanhuns,457.6509095680717
2606101.0,Glória do Goitá,235.09900109017184
2606200.0,Goiana,445.4464837523111
2606309.0,Granito,521.5750901726401
2606408.0,Gravatá,506.9385002445356
2606507.0,Iati,635.2074728742355
2606606.0,Ibimirim,1882.8052596858868
2606705.0,Ibirajuba,189.77954855618515
2606804.0,Igarassu,306.87435246838663
2606903.0,Iguaracy,838.5042915653466
2607000.0,Inajá,1231.4935698287618
2607109.0,Ingazeira,243.2670521198476
2607208.0,Ipojuca,521.7689012257281
2607307.0,Ipubi,693.5916542940336
2607406.0,Itacuruba,429.5384554764563
2607505.0,Itaíba,1061.5261651848455
2607604.0,Ilha de Itamaracá,65.86683423415488
2607653.0,Itambé,304.0345553889557
2607703.0,Itapetim,411.8028830753621
2607752.0,Itapissuma,73.9260646802996
2607802.0,Itaquitinga,162.93390177475112
2607901.0,Jaboatão dos Guararapes,258.3461345817354
2607950.0,Jaqueira,87.07306462645037
2608008.0,Jataúba,714.3127492822882
2608057.0,Jatobá,278.2312786525449
2608107.0,João Alfredo,134.20439344249922
2608206.0,Joaquim Nabuco,122.4245365009075
2608255.0,Jucati,120.5980684826177
2608305.0,Jupi,104.78267703506765
2608404.0,Jurema,148.5632891055478
2608453.0,Lagoa do Carro,69.4671187279749
2608503.0,Lagoa de Itaenga,56.189817232602756
2608602.0,Lagoa do Ouro,198.1319549578651
2608701.0,Lagoa dos Gatos,225.03427629341934
2608750.0,Lagoa Grande,1849.9109919672158
2608800.0,Lajedo,188.89570599592167
2608909.0,Limoeiro,273.7123317461623
2609006.0,Macaparana,108.1505598336496
2609105.0,Machados,61.659634244948094
2609154.0,Manari,345.2198989860027
2609204.0,Maraial,199.79234034734117
2609303.0,Mirandiba,821.9145391655742
2609402.0,Moreno,194.52006374953615
2609501.0,Nazaré da Mata,130.2898567232685
2609600.0,Olinda,41.523659603480446
2609709.0,Orobó,138.51533051195767
2609808.0,Orocó,554.8788064675144
2609907.0,Ouricuri,2382.3792509133223
2610004.0,Palmares,339.44513378063726
2610103.0,Palmeirina,169.056995027055
2610202.0,Panelas,379.80948790757947
2610301.0,Paranatama,185.85684038230792
2610400.0,Parnamirim,2608.492481959371
2610509.0,Passira,327.26111977645985
2610608.0,Paudalho,270.21747878233555
2610707.0,Paulista,96.94871067103008
2610806.0,Pedra,922.4060320326503
2610905.0,Pesqueira,959.9653283492202
2611002.0,Petrolândia,1056.063540755588
2611101.0,Petrolina,4562.293597428407
2611200.0,Poção,205.03903663933596
2611309.0,Pombos,240.31090251378845
2611408.0,Primavera,112.9762613563959
2611507.0,Quipapá,230.6658366413366
2611533.0,Quixaba,210.8069611327685
2611606.0,Recife,218.81640707330746
2611705.0,Riacho das Almas,313.92198248941327
2611804.0,Ribeirão,289.4625165333936
2611903.0,Rio Formoso,227.4736680490845
2612000.0,Sairé,190.5146756260863
2612109.0,Salgadinho,87.27005628001508
2612208.0,Salgueiro,1678.6885851416544
2612307.0,Saloá,251.60887548853304
2612406.0,Sanharó,267.8901744639495
2612455.0,Santa Cruz,1245.8817171618318
2612471.0,Santa Cruz da Baixa Verde,114.99223352630997
2612505.0,Santa Cruz do Capibaribe,335.2584023399505
2612554.0,Santa Filomena,1005.4338450704197
2612604.0,Santa Maria da Boa Vista,3001.786909799085
2612703.0,Santa Maria do Cambucá,92.20923275782143
2612802.0,Santa Terezinha,200.7218489079665
2612901.0,São Benedito do Sul,160.42764295455467
2613008.0,São Bento do Una,718.8719804678144
2613107.0,São Caitano,382.68593857997115
2613206.0,São João,258.62631886428363
2613305.0,São Joaquim do Monte,227.52686196469824
2613404.0,São José da Coroa Grande,69.02143563610201
2613503.0,São José do Belmonte,1474.1381249804213
2613602.0,São José do Egito,773.2309898323427
2613701.0,São Lourenço da Mata,263.48787054361526
2613800.0,São Vicente Férrer,112.45808906240126
2613909.0,Serra Talhada,2979.962476008043
2614006.0,Serrita,1534.6563474760383
2614105.0,Sertânia,2421.30891844856
2614204.0,Sirinhaém,374.3463160628813
2614303.0,Moreilândia,404.5599947226155
2614402.0,Solidão,138.52265655939271
2614501.0,Surubim,252.9032626611457
2614600.0,Tabira,390.3975763249571
2614709.0,Tacaimbó,228.0034899111578
2614808.0,Tacaratu,1264.5719628952818
2614857.0,Tamandaré,213.76736727543425
2615003.0,Taquaritinga do Norte,475.42668878472676
2615102.0,Terezinha,151.47683407020565
2615201.0,Terra Nova,318.5260315985068
2615300.0,Timbaúba,287.6965022498704
2615409.0,Toritama,25.75814735126807
2615508.0,Tracunhaém,137.11781860901223
2615607.0,Trindade,295.0046531947467
2615706.0,Triunfo,191.28185998933716
2615805.0,Tupanatinga,934.8088517311487
2615904.0,Tuparetama,190.13431483190467
2616001.0,Venturosa,336.14888146210825
2616100.0,Verdejante,475.8999498018613
2616183.0,Vertente do Lério,73.56800899440886
2616209.0,Vertentes,196.091130383987
2616308.0,Vicência,227.5675624412768
2616407.0,Vitória de Santo Antão,336.5978441793557
2616506.0,Xexéu,110.86720169080179
2700102.0,Água Branca,468.34103960014863
2700201.0,Anadia,186.25662942281744
2700300.0,Arapiraca,345.4195221608276
2700409.0,Atalaia,533.0258170259162
2700508.0,Barra de Santo Antônio,131.64653958858636
2700607.0,Barra de São Miguel,74.38458455157877
2700706.0,Batalha,315.63908433321615
2700805.0,Belém,66.56219794159176
2700904.0,Belo Monte,334.0547750729779
2701001.0,Boca da Mata,192.96635995394007
2701100.0,Branquinha,167.45928967292252
2701209.0,Cacimbinhas,281.94153206798103
2701308.0,Cajueiro,93.98078600285446
2701357.0,Campestre,65.87277422531528
2701407.0,Campo Alegre,312.61014119369423
2701506.0,Campo Grande,170.04918383289723
2701605.0,Canapi,602.5221881908368
2701704.0,Capela,264.4460309318346
2701803.0,Carneiros,112.33082267269126
2701902.0,Chã Preta,157.73859471193174
2702009.0,Coité do Nóia,88.65150193704943
2702108.0,Colônia Leopoldina,207.84767856444483
2702207.0,Coqueiro Seco,39.76388341331453
2702306.0,Coruripe,897.4700990872631
2702355.0,Craíbas,279.21350579335916
2702405.0,Delmiro Gouveia,628.4910856555194
2702504.0,Dois Riachos,141.40763564776302
2702553.0,Estrela de Alagoas,260.9677905644791
2702603.0,Feira Grande,176.09840783622758
2702702.0,Feliz Deserto,110.3046941161323
2702801.0,Flexeiras,333.72622177580905
2702900.0,Girau do Ponciano,513.320282146403
2703007.0,Ibateguara,265.2314838171838
2703106.0,Igaci,334.205292600851
2703205.0,Igreja Nova,426.4710560432051
2703304.0,Inhapi,371.8243885181871
2703403.0,Jacaré dos Homens,149.1915319899615
2703502.0,Jacuípe,208.90134862870954
2703601.0,Japaratinga,85.40370628654895
2703700.0,Jaramataia,105.40038670392637
2703759.0,Jequiá da Praia,334.6342693762985
2703809.0,Joaquim Gomes,298.99946867133207
2703908.0,Jundiá,88.83334377994235
2704005.0,Junqueiro,247.7272812559215
2704104.0,Lagoa da Canoa,83.62725343384619
2704203.0,Limoeiro de Anadia,309.4822665713253
2704302.0,Maceió,509.7874195476297
2704401.0,Major Isidoro,442.60634818176516
2704500.0,Maragogi,334.4529671889807
2704609.0,Maravilha,332.8205240678759
2704708.0,Marechal Deodoro,341.2671138663413
2704807.0,Maribondo,180.22904419170294
2704906.0,Mar Vermelho,91.83684134098634
2705002.0,Mata Grande,914.3053794797936
2705101.0,Matriz de Camaragibe,238.03561769907608
2705200.0,Messias,114.35718277273197
2705309.0,Minador do Negrão,167.39691292224106
2705408.0,Monteirópolis,86.59232937109715
2705507.0,Murici,418.2744850871206
2705606.0,Novo Lino,215.46167651263212
2705705.0,Olho D'água das Flores,187.88868192944685
2705804.0,Olho D'água do Casado,327.5823638184891
2705903.0,Olho D'água Grande,117.36558297567788
2706000.0,Olivença,175.25320110383905
2706109.0,Ouro Branco,196.4857845888232
2706208.0,Palestina,38.161724961963856
2706307.0,Palmeira dos Índios,451.2626131722804
2706406.0,Pão de Açúcar,688.932448783988
2706422.0,Pariconha,254.66596020501626
2706448.0,Paripueira,92.8441948375917
2706505.0,Passo de Camaragibe,250.83667343587933
2706604.0,Paulo Jacinto,118.9556186608879
2706703.0,Penedo,688.5626696665146
2706802.0,Piaçabuçu,243.83020789168322
2706901.0,Pilar,259.172123409244
2707008.0,Pindoba,116.88196658772539
2707107.0,Piranhas,404.1545934597945
2707206.0,Poço das Trincheiras,284.239997989205
2707305.0,Porto Calvo,313.14553925628684
2707404.0,Porto de Pedras,257.1888697870302
2707503.0,Porto Real do Colégio,235.88833458598504
2707602.0,Quebrangulo,319.7194769773854
2707701.0,Rio Largo,293.5661691796066
2707800.0,Roteiro,128.80827175296392
2707909.0,Santa Luzia do Norte,28.877421657845503
2708006.0,Santana do Ipanema,436.20496676054637
2708105.0,Santana do Mundaú,232.05959079354795
2708204.0,São Brás,139.118402278906
2708303.0,São José da Laje,256.09201335449706
2708402.0,São José da Tapera,491.5389013008949
2708501.0,São Luís do Quitunde,397.1530740199066
2708600.0,São Miguel dos Campos,335.53944685495674
2708709.0,São Miguel dos Milagres,77.00625210499437
2708808.0,São Sebastião,315.0557303636696
2708907.0,Satuba,41.31351579566323
2708956.0,Senador Rui Palmeira,338.11694161951294
2709004.0,Tanque D'arca,124.58226388902426
2709103.0,Taquarana,153.7894970801259
2709152.0,Teotônio Vilela,298.89495680560486
2709202.0,Traipu,681.1729021827088
2709301.0,União dos Palmares,420.7279716547385
2709400.0,Viçosa,368.2547314168939
2800100.0,Amparo do São Francisco,39.475801189872655
2800209.0,Aquidabã,388.43416829753767
2800308.0,Aracaju,202.18910045658808
2800407.0,Arauá,217.04476008832796
2800506.0,Areia Branca,159.8661897724253
2800605.0,Barra dos Coqueiros,110.3405884754923
2800670.0,Boquim,223.65625139005306
2800704.0,Brejo Grande,153.28307993875976
2801009.0,Campo do Brito,219.34818668080396
2801108.0,Canhoba,187.5101954282406
2801207.0,Canindé de São Francisco,1008.5860209147447
2801306.0,Capela,484.5424824574657
2801405.0,Carira,692.2829467356697
2801504.0,Carmópolis,50.328432476584084
2801603.0,Cedro de São João,88.10109027823871
2801702.0,Cristinápolis,246.33562554751683
2801900.0,Cumbe,146.2973256689726
2802007.0,Divina Pastora,102.98183775366057
2802106.0,Estância,707.8066459901805
2802205.0,Feira Nova,198.13005088900326
2802304.0,Frei Paulo,422.22210359213733
2802403.0,Gararu,730.5460919945943
2802502.0,General Maynard,21.774398714421377
2802601.0,Gracho Cardoso,263.77599867558155
2802700.0,Ilha das Flores,57.068402100067004
2802809.0,Indiaroba,345.3456702363003
2802908.0,Itabaiana,361.0113464456452
2803005.0,Itabaianinha,543.8567185802885
2803104.0,Itabi,199.21907137388615
2803203.0,Itaporanga D'ajuda,807.424756194265
2803302.0,Japaratuba,396.62337559000105
2803401.0,Japoatã,438.2678175382769
2803500.0,Lagarto,1055.9199193080883
2803609.0,Laranjeiras,176.73892617149986
2803708.0,Macambira,149.5164265966127
2803807.0,Malhada dos Bois,67.31547171703112
2803906.0,Malhador,112.86114075732077
2804003.0,Maruim,101.7973272227738
2804102.0,Moita Bonita,106.99976228376288
2804201.0,Monte Alegre de Sergipe,446.04798134077816
2804300.0,Muribeca,83.10436085517057
2804409.0,Neópolis,303.48936276660345
2804458.0,Nossa Senhora Aparecida,364.06237172758136
2804508.0,Nossa Senhora da Glória,838.6252101580059
2804607.0,Nossa Senhora das Dores,537.6582275969225
2804706.0,Nossa Senhora de Lourdes,89.55612670611711
2804805.0,Nossa Senhora do Socorro,172.01880694649282
2804904.0,Pacatuba,408.5125936135873
2805000.0,Pedra Mole,94.78454985371614
2805109.0,Pedrinhas,36.93574197923536
2805208.0,Pinhão,170.1098290558074
2805307.0,Pirambu,224.45034522939753
2805406.0,Poço Redondo,1288.4556623183832
2805505.0,Poço Verde,484.5625467282471
2805604.0,Porto da Folha,940.1701733847541
2805703.0,Propriá,108.27826360276443
2805802.0,Riachão do Dantas,583.6020703033347
2805901.0,Riachuelo,88.35075218328474
2806008.0,Ribeirópolis,274.5523570098704
2806107.0,Rosário do Catete,113.75308977820026
2806206.0,Salgado,263.6326200505352
2806305.0,Santa Luzia do Itanhy,361.43906070098365
2806404.0,Santana do São Francisco,46.868060886840944
2806503.0,Santa Rosa de Lima,72.39819590217203
2806602.0,Santo Amaro das Brotas,258.36877845450863
2806701.0,São Cristóvão,468.8765930766059
2806800.0,São Domingos,114.80267250457291
2806909.0,São Francisco,90.38219275679045
2807006.0,São Miguel do Aleixo,164.0212543197973
2807105.0,Simão Dias,609.8574184575642
2807204.0,Siriri,183.61597806622657
2807303.0,Telha,51.555558253368154
2807402.0,Tobias Barreto,1124.7137103714
2807501.0,Tomar do Geru,333.00262428246947
2807600.0,Umbaúba,127.99534622597227
2900108.0,Abaíra,538.5125257789728
2900207.0,Abaré,1605.2345455857792
2900306.0,Acajutiba,181.57212179773836
2900355.0,Adustina,628.3570102096237
2900405.0,Água Fria,742.9351973012358
2900504.0,Érico Cardoso,735.3422777805549
2900603.0,Aiquara,168.08888504085004
2900702.0,Alagoinhas,707.9998169525082
2900801.0,Alcobaça,1477.5279248283573
2900900.0,Almadina,245.55092210482118
2901007.0,Amargosa,431.82459998238767
2901106.0,Amélia Rodrigues,166.48008872333835
2901155.0,América Dourada,822.4609811130125
2901205.0,Anagé,1899.991348592682
2901304.0,Andaraí,1590.0841024175513
2901353.0,Andorinha,1362.0203673727863
2901403.0,Angical,1528.1620642437754
2901502.0,Anguera,187.87434267896623
2901601.0,Antas,319.9095356060688
2901700.0,Antônio Cardoso,293.4542979806562
2901809.0,Antônio Gonçalves,344.6774368152225
2901908.0,Aporá,479.3255705485752
2901957.0,Apuarema,150.70386126552367
2902005.0,Aracatu,1489.1790380433165
2902054.0,Araçás,475.0527229241191
2902104.0,Araci,1496.9246802544446
2902203.0,Aramari,369.13665097883523
2902252.0,Arataca,436.165497973818
2902302.0,Aratuípe,174.1464123999516
2902401.0,Aurelino Leal,445.85804942012663
2902500.0,Baianópolis,3320.323551140153
2902609.0,Baixa Grande,966.7730719973576
2902658.0,Banzaê,409.38843415047194
2902708.0,Barra,11426.556082114821
2902807.0,Barra da Estiva,1657.090411086273
2902906.0,Barra do Choça,765.272643378112
2903003.0,Barra do Mendes,1436.8474831340466
2903102.0,Barra do Rocha,214.3759656389052
2903201.0,Barreiras,8055.167538594491
2903235.0,Barro Alto,414.5599534899462
2903276.0,Barrocas,207.07297038496915
2903300.0,Barro Preto,201.68878267618803
2903409.0,Belmonte,1938.8169737096716
2903508.0,Belo Campo,772.3677156980343
2903607.0,Biritinga,553.7151230438785
2903706.0,Boa Nova,848.5887617146017
2903805.0,Boa Vista do Tupim,2971.9767527513413
2903904.0,Bom Jesus da Lapa,4113.9156043483445
2903953.0,Bom Jesus da Serra,467.661136430777
2904001.0,Boninal,896.8971267042905
2904050.0,Bonito,790.9541324643062
2904100.0,Boquira,1426.096177152628
2904209.0,Botuporã,627.7651554943217
2904308.0,Brejões,518.1059620387373
2904407.0,Brejolândia,2247.6961400286755
2904506.0,Brotas de Macaúbas,2520.6330599805924
2904605.0,Brumado,2207.5052534528245
2904704.0,Buerarema,219.4255024344746
2904753.0,Buritirama,4047.407927780023
2904803.0,Caatiba,512.4948548757512
2904852.0,Cabaceiras do Paraguaçu,221.9935758575604
2904902.0,Cachoeira,394.64979952406674
2905008.0,Caculé,611.1229529913248
2905107.0,Caém,540.7049666020865
2905156.0,Caetanos,766.8650617339271
2905206.0,Caetité,2650.6414109010752
2905305.0,Cafarnaum,643.655743870197
2905404.0,Cairu,448.86909100273783
2905503.0,Caldeirão Grande,458.2528931094476
2905602.0,Camacan,584.3550973445945
2905701.0,Camaçari,785.9948001346065
2905800.0,Camamu,839.4642089509687
2905909.0,Campo Alegre de Lourdes,2914.639498101012
2906006.0,Campo Formoso,7162.524841635081
2906105.0,Canápolis,460.60355278263296
2906204.0,Canarana,579.3610647472353
2906303.0,Canavieiras,1335.1172630819028
2906402.0,Candeal,447.61201393918947
2906501.0,Candeias,251.51220652320703
2906600.0,Candiba,433.591620616437
2906709.0,Cândido Sales,1170.3099182132557
2906808.0,Cansanção,1352.2106094565888
2906824.0,Canudos,3564.1408572465216
2906857.0,Capela do Alto Alegre,629.9940096484416
2906873.0,Capim Grosso,464.92451608039727
2906899.0,Caraíbas,805.2838624967951
2906907.0,Caravelas,2377.897224894644
2907004.0,Cardeal da Silva,293.07449449180154
2907103.0,Carinhanha,2526.331982472084
2907202.0,Casa Nova,9646.933382393732
2907301.0,Castro Alves,713.7540062587947
2907400.0,Catolândia,702.4458982086558
2907509.0,Catu,427.1597186954723
2907558.0,Caturama,716.5320108583356
2907608.0,Central,566.814562671613
2907707.0,Chorrochó,3005.78831314345
2907806.0,Cícero Dantas,819.6567263072003
2907905.0,Cipó,168.40255101224685
2908002.0,Coaraci,274.6419362814527
2908101.0,Cocos,10141.315566580233
2908200.0,Conceição da Feira,165.04737524695386
2908309.0,Conceição do Almeida,284.80915728022904
2908408.0,Conceição do Coité,1015.606148573668
2908507.0,Conceição do Jacuípe,115.05901910878357
2908606.0,Conde,932.0990135782364
2908705.0,Condeúba,1348.0693585420702
2908804.0,Contendas do Sincorá,977.2410216472457
2908903.0,Coração de Maria,378.62496972860765
2909000.0,Cordeiros,524.0132721924887
2909109.0,Coribe,2662.2518630329996
2909208.0,Coronel João Sá,797.0317121452281
2909307.0,Correntina,11507.162574924114
2909406.0,Cotegipe,4282.900169510966
2909505.0,Cravolândia,182.4309659621226
2909604.0,Crisópolis,636.2774723650666
2909703.0,Cristópolis,1053.0276922765015
2909802.0,Cruz das Almas,139.5531426398604
2909901.0,Curaçá,5950.4177155009065
2910008.0,Dário Meira,413.6439337168523
2910057.0,Dias D'ávila,183.99819348001324
2910107.0,Dom Basílio,689.6251700443742
2910206.0,Dom Macedo Costa,94.52795643135845
2910305.0,Elísio Medrado,178.97810378441673
2910404.0,Encruzilhada,1890.5691000056738
2910503.0,Entre Rios,1187.7394613440356
2910602.0,Esplanada,1299.4471658985337
2910701.0,Euclides da Cunha,2025.301634257027
2910727.0,Eunápolis,1426.2729277640142
2910750.0,Fátima,364.181657137524
2910776.0,Feira da Mata,1176.0614169232322
2910800.0,Feira de Santana,1304.2006716414448
2910859.0,Filadélfia,579.9623443166912
2910909.0,Firmino Alves,172.4720002546673
2911006.0,Floresta Azul,320.9076111871709
2911105.0,Formosa do Rio Preto,15636.616308719225
2911204.0,Gandu,229.67596023684627
2911253.0,Gavião,385.2123753760684
2911303.0,Gentio do Ouro,3818.372950999389
2911402.0,Glória,1566.3274029575218
2911501.0,Gongogi,201.82781378493766
2911600.0,Governador Mangabeira,106.62942574941927
2911659.0,Guajeru,873.2202651780218
2911709.0,Guanambi,1271.8606778059939
2911808.0,Guaratinga,2189.2172801134543
2911857.0,Heliópolis,313.5281473342798
2911907.0,Iaçu,2342.2741225416185
2912004.0,Ibiassucê,483.5763512284961
2912103.0,Ibicaraí,231.23939274832338
2912202.0,Ibicoara,817.2510260770194
2912301.0,Ibicuí,1138.7204164174925
2912400.0,Ibipeba,1382.2399073813276
2912509.0,Ibipitanga,954.2420738795973
2912608.0,Ibiquera,699.0566160505934
2912707.0,Ibirapitanga,472.196741133716
2912806.0,Ibirapuã,771.5460152436436
2912905.0,Ibirataia,317.88577841393266
2913002.0,Ibitiara,1834.113833874159
2913101.0,Ibititá,573.1685326116649
2913200.0,Ibotirama,1739.56771738204
2913309.0,Ichu,137.98659552976378
2913408.0,Igaporã,836.9107717602308
2913457.0,Igrapiúna,590.9850598241715
2913507.0,Iguaí,860.3963083358841
2913606.0,Ilhéus,1588.9884134477052
2913705.0,Inhambupe,1082.2284721954745
2913804.0,Ipecaetá,372.97871646186644
2913903.0,Ipiaú,280.4652629588683
2914000.0,Ipirá,3105.4582480129384
2914109.0,Ipupiara,1055.7157102255278
2914208.0,Irajuba,459.142930456632
2914307.0,Iramaia,1708.587243675999
2914406.0,Iraquara,991.8740488780008
2914505.0,Irará,267.89947022934797
2914604.0,Irecê,319.2992228474585
2914653.0,Itabela,924.2188357935919
2914703.0,Itaberaba,2386.445657401838
2914802.0,Itabuna,401.13299508566047
2914901.0,Itacaré,726.4913878677569
2915007.0,Itaeté,1331.5578049723852
2915106.0,Itagi,310.4906813193417
2915205.0,Itagibá,811.081025873076
2915304.0,Itagimirim,877.0807276128062
2915353.0,Itaguaçu da Bahia,4310.271971534184
2915403.0,Itaju do Colônia,1225.256700057268
2915502.0,Itajuípe,270.35129231037735
2915601.0,Itamaraju,2360.4559901414345
2915700.0,Itamari,143.1660151912275
2915809.0,Itambé,1534.4499534527522
2915908.0,Itanagra,533.7049499799131
2916005.0,Itanhém,1393.9942531940387
2916104.0,Itaparica,121.6607317765909
2916203.0,Itapé,453.09553501216163
2916302.0,Itapebi,1013.2074172376256
2916401.0,Itapetinga,1651.1444114667731
2916500.0,Itapicuru,1557.1563204889087
2916609.0,Itapitanga,420.5981174635212
2916708.0,Itaquara,344.34916334383445
2916807.0,Itarantim,1674.5990568853344
2916856.0,Itatim,547.6620283421923
2916906.0,Itiruçu,322.15934521259106
2917003.0,Itiúba,1651.1041900339153
2917102.0,Itororó,313.907196586775
2917201.0,Ituaçu,1199.6013762018736
2917300.0,Ituberá,415.2446660523246
2917334.0,Iuiu,1526.2092673010538
2917359.0,Jaborandi,9955.136384846688
2917409.0,Jacaraci,1332.762238025176
2917508.0,Jacobina,2193.1245715968876
2917607.0,Jaguaquara,924.2760639451253
2917706.0,Jaguarari,2466.5121290822244
2917805.0,Jaguaripe,862.7946640839998
2917904.0,Jandaíra,640.9783794506475
2918001.0,Jequié,2968.300763938285
2918100.0,Jeremoabo,4268.1587853452
2918209.0,Jiquiriçá,238.39011063350068
2918308.0,Jitaúna,262.1699742365869
2918357.0,João Dourado,913.7293167658489
2918407.0,Juazeiro,6720.228818779152
2918456.0,Jucuruçu,1457.8567979594688
2918506.0,Jussara,1355.4082657797112
2918555.0,Jussari,329.20394974708216
2918605.0,Jussiape,589.4134999584378
2918704.0,Lafaiete Coutinho,498.1566695099353
2918753.0,Lagoa Real,911.7090484309525
2918803.0,Laje,449.99932902717603
2918902.0,Lajedão,624.5784765263902
2919009.0,Lajedinho,847.3515222395882
2919058.0,Lajedo do Tabocal,383.03907425211105
2919108.0,Lamarão,189.09971993041452
2919157.0,Lapão,642.5419108494552
2919207.0,Lauro de Freitas,57.883526508683566
2919306.0,Lençóis,1283.627067478371
2919405.0,Licínio de Almeida,856.0748902942264
2919504.0,Livramento de Nossa Senhora,1952.7754250225082
2919553.0,Luís Eduardo Magalhães,4035.1424849911787
2919603.0,Macajuba,701.3652210061894
2919702.0,Macarani,1211.0500906063933
2919801.0,Macaúbas,2459.455242856514
2919900.0,Macururé,2546.1552753224146
2919926.0,Madre de Deus,32.23858500023471
2919959.0,Maetinga,614.8911672077895
2920007.0,Maiquinique,587.9053331652918
2920106.0,Mairi,907.0426034179462
2920205.0,Malhada,1980.1843623848529
2920304.0,Malhada de Pedras,550.496552754587
2920403.0,Manoel Vitorino,2202.3305235149483
2920452.0,Mansidão,3128.882925149928
2920502.0,Maracás,2412.8699540636694
2920601.0,Maragogipe,437.5988196630202
2920700.0,Maraú,849.4517777955383
